"speciesScientificName","order"
"Rousettus amplexicaudatus","Chiroptera"
"Rousettus amplexicaudatus","Chiroptera"
"Rousettus amplexicaudatus","Chiroptera"
"Rousettus amplexicaudatus","Chiroptera"
"Rousettus amplexicaudatus","Chiroptera"
"Rousettus amplexicaudatus","Chiroptera"
"Rousettus amplexicaudatus","Chiroptera"
"Rousettus amplexicaudatus","Chiroptera"
"Rousettus amplexicaudatus","Chiroptera"
"Rousettus amplexicaudatus","Chiroptera"
"Rousettus amplexicaudatus","Chiroptera"
"Rousettus amplexicaudatus","Chiroptera"
"Rousettus amplexicaudatus","Chiroptera"
"Rousettus amplexicaudatus","Chiroptera"
"Rousettus amplexicaudatus","Chiroptera"
"Rousettus amplexicaudatus","Chiroptera"
"Rousettus amplexicaudatus","Chiroptera"
"Rousettus amplexicaudatus","Chiroptera"
"Rousettus amplexicaudatus","Chiroptera"
"Rousettus amplexicaudatus","Chiroptera"
"Rousettus amplexicaudatus","Chiroptera"
"Rousettus amplexicaudatus","Chiroptera"
"Rousettus amplexicaudatus","Chiroptera"
"Rousettus amplexicaudatus","Chiroptera"
"Rousettus amplexicaudatus","Chiroptera"
"Rousettus amplexicaudatus","Chiroptera"
"Rousettus amplexicaudatus","Chiroptera"
"Rousettus amplexicaudatus","Chiroptera"
"Rousettus amplexicaudatus","Chiroptera"
"Rousettus amplexicaudatus","Chiroptera"
"Rousettus amplexicaudatus","Chiroptera"
"Rousettus amplexicaudatus","Chiroptera"
"Rousettus amplexicaudatus","Chiroptera"
"Rousettus amplexicaudatus","Chiroptera"
"Rousettus amplexicaudatus","Chiroptera"
"Rousettus amplexicaudatus","Chiroptera"
"Rousettus amplexicaudatus","Chiroptera"
"Rousettus amplexicaudatus","Chiroptera"
"Rousettus amplexicaudatus","Chiroptera"
"Rousettus amplexicaudatus","Chiroptera"
"Rousettus amplexicaudatus","Chiroptera"
"Rousettus amplexicaudatus","Chiroptera"
"Rousettus amplexicaudatus","Chiroptera"
"Rousettus amplexicaudatus","Chiroptera"
"Rousettus amplexicaudatus","Chiroptera"
"Rousettus amplexicaudatus","Chiroptera"
"Rousettus amplexicaudatus","Chiroptera"
"Rousettus amplexicaudatus","Chiroptera"
"Rousettus amplexicaudatus","Chiroptera"
"Rousettus amplexicaudatus","Chiroptera"
"Rousettus amplexicaudatus","Chiroptera"
"Rousettus amplexicaudatus","Chiroptera"
"Rousettus amplexicaudatus","Chiroptera"
"Rousettus amplexicaudatus","Chiroptera"
"Rousettus amplexicaudatus","Chiroptera"
"Rousettus amplexicaudatus","Chiroptera"
"Rousettus amplexicaudatus","Chiroptera"
"Rousettus amplexicaudatus","Chiroptera"
"Rousettus amplexicaudatus","Chiroptera"
"Rousettus amplexicaudatus","Chiroptera"
"Rousettus amplexicaudatus","Chiroptera"
"Rousettus amplexicaudatus","Chiroptera"
"Rousettus amplexicaudatus","Chiroptera"
"Rousettus amplexicaudatus","Chiroptera"
"Rousettus amplexicaudatus","Chiroptera"
"Rousettus amplexicaudatus","Chiroptera"
"Rousettus amplexicaudatus","Chiroptera"
"Rousettus amplexicaudatus","Chiroptera"
"Rousettus amplexicaudatus","Chiroptera"
"Rousettus amplexicaudatus","Chiroptera"
"Rousettus amplexicaudatus","Chiroptera"
"Rousettus amplexicaudatus","Chiroptera"
"Rousettus amplexicaudatus","Chiroptera"
"Rousettus amplexicaudatus","Chiroptera"
"Rousettus amplexicaudatus","Chiroptera"
"Rousettus amplexicaudatus","Chiroptera"
"Rousettus amplexicaudatus","Chiroptera"
"Rousettus amplexicaudatus","Chiroptera"
"Rousettus amplexicaudatus","Chiroptera"
"Rousettus amplexicaudatus","Chiroptera"
"Rousettus amplexicaudatus","Chiroptera"
"Rousettus amplexicaudatus","Chiroptera"
"Rousettus amplexicaudatus","Chiroptera"
"Rousettus amplexicaudatus","Chiroptera"
"Rousettus amplexicaudatus","Chiroptera"
"Rousettus amplexicaudatus","Chiroptera"
"Rousettus amplexicaudatus","Chiroptera"
"Rousettus amplexicaudatus","Chiroptera"
"Rousettus amplexicaudatus","Chiroptera"
"Rousettus amplexicaudatus","Chiroptera"
"Rousettus amplexicaudatus","Chiroptera"
"Rousettus amplexicaudatus","Chiroptera"
"Rousettus amplexicaudatus","Chiroptera"
"Rousettus amplexicaudatus","Chiroptera"
"Rousettus amplexicaudatus","Chiroptera"
"Rousettus amplexicaudatus","Chiroptera"
"Rousettus amplexicaudatus","Chiroptera"
"Rousettus amplexicaudatus","Chiroptera"
"Rousettus amplexicaudatus","Chiroptera"
"Rousettus amplexicaudatus","Chiroptera"
"Rousettus amplexicaudatus","Chiroptera"
"Rousettus amplexicaudatus","Chiroptera"
"Saccopteryx canescens","Chiroptera"
"Saccopteryx canescens","Chiroptera"
"Saccopteryx canescens","Chiroptera"
"Saccopteryx canescens","Chiroptera"
"Saccopteryx canescens","Chiroptera"
"Phoniscus papuensis","Chiroptera"
"Phoniscus papuensis","Chiroptera"
"Phoniscus papuensis","Chiroptera"
"Phoniscus papuensis","Chiroptera"
"Phoniscus papuensis","Chiroptera"
"Miopithecus ogouensis","Primates"
"Miopithecus ogouensis","Primates"
"Megadontomys cryophilus","Rodentia"
"Chiroderma villosum","Chiroptera"
"Chiroderma villosum","Chiroptera"
"Chiroderma villosum","Chiroptera"
"Tanyuromys aphrastus","Rodentia"
"Murina cyclotis","Chiroptera"
"Murina cyclotis","Chiroptera"
"Pappogeomys bulleri","Rodentia"
"Pappogeomys bulleri","Rodentia"
"Glauconycteris variegata","Chiroptera"
"Erinaceus roumanicus","Eulipotyphla"
"Pteropus personatus","Chiroptera"
"Pteropus personatus","Chiroptera"
"Pteropus personatus","Chiroptera"
"Pteropus personatus","Chiroptera"
"Pteropus personatus","Chiroptera"
"Pteropus personatus","Chiroptera"
"Pteropus personatus","Chiroptera"
"Pteropus personatus","Chiroptera"
"Myosorex kabogoensis","Eulipotyphla"
"Pteropus voeltzkowi","Chiroptera"
"Chrysochloris asiatica","Afrosoricida"
"Chrysochloris asiatica","Afrosoricida"
"Kerivoula argentata","Chiroptera"
"Kerivoula argentata","Chiroptera"
"Microtus cabrerae","Rodentia"
"Microtus cabrerae","Rodentia"
"Sminthopsis granulipes","Dasyuromorphia"
"Petrogale persephone","Diprotodontia"
"Petrogale persephone","Diprotodontia"
"Hipposideros turpis","Chiroptera"
"Hipposideros turpis","Chiroptera"
"Hipposideros turpis","Chiroptera"
"Hipposideros turpis","Chiroptera"
"Lepilemur microdon","Primates"
"Lepilemur microdon","Primates"
"Neotetracus sinensis","Eulipotyphla"
"Thomasomys caudivarius","Rodentia"
"Mormopterus ridei","Chiroptera"
"Phyllomys thomasi","Rodentia"
"Aplodontia rufa","Rodentia"
"Crocidura newmarki","Eulipotyphla"
"Fukomys kafuensis","Rodentia"
"Vespadelus vulturnus","Chiroptera"
"Vespadelus vulturnus","Chiroptera"
"Ichneumia albicauda","Carnivora"
"Ichneumia albicauda","Carnivora"
"Rhinolophus hilli","Chiroptera"
"Wallabia bicolor","Diprotodontia"
"Wallabia bicolor","Diprotodontia"
"Wallabia bicolor","Diprotodontia"
"Wallabia bicolor","Diprotodontia"
"Wallabia bicolor","Diprotodontia"
"Wallabia bicolor","Diprotodontia"
"Hesperoptenus blanfordi","Chiroptera"
"Hesperoptenus blanfordi","Chiroptera"
"Hesperoptenus blanfordi","Chiroptera"
"Saguinus leucopus","Primates"
"Crocidura xantippe","Eulipotyphla"
"Crocidura xantippe","Eulipotyphla"
"Nycticebus bancanus","Primates"
"Neoromicia flavescens","Chiroptera"
"Tupaia picta","Scandentia"
"Nycticebus coucang","Primates"
"Nycticebus coucang","Primates"
"Nycticebus coucang","Primates"
"Nycticebus coucang","Primates"
"Nycticebus coucang","Primates"
"Nycticebus coucang","Primates"
"Nycticebus coucang","Primates"
"Nycticebus coucang","Primates"
"Nycticebus coucang","Primates"
"Eothenomys wardi","Rodentia"
"Crocidura macowi","Eulipotyphla"
"Dasyurus albopunctatus","Dasyuromorphia"
"Dasyurus albopunctatus","Dasyuromorphia"
"Praomys lukolelae","Rodentia"
"Microcebus berthae","Primates"
"Hylobates agilis","Primates"
"Hylobates agilis","Primates"
"Musseromys anacuao","Rodentia"
"Wiedomys cerradensis","Rodentia"
"Reithrodontomys megalotis","Rodentia"
"Rhinolophus hildebrandtii","Chiroptera"
"Rhinolophus hildebrandtii","Chiroptera"
"Miniopterus egeri","Chiroptera"
"Petromyscus monticularis","Rodentia"
"Eptesicus nilssonii","Chiroptera"
"Eptesicus nilssonii","Chiroptera"
"Eptesicus nilssonii","Chiroptera"
"Eptesicus nilssonii","Chiroptera"
"Eptesicus nilssonii","Chiroptera"
"Eptesicus nilssonii","Chiroptera"
"Rhinolophus alcyone","Chiroptera"
"Rhinolophus alcyone","Chiroptera"
"Rhinolophus alcyone","Chiroptera"
"Protoxerus stangeri","Rodentia"
"Gracilinanus dryas","Didelphimorphia"
"Calomyscus elburzensis","Rodentia"
"Herpestes sanguineus","Carnivora"
"Herpestes sanguineus","Carnivora"
"Rattus leucopus","Rodentia"
"Lonchorhina marinkellei","Chiroptera"
"Artibeus hirsutus","Chiroptera"
"Tokudaia osimensis","Rodentia"
"Thomasomys monochromos","Rodentia"
"Lemniscomys hoogstraali","Rodentia"
"Microgale grandidieri","Afrosoricida"
"Galea flavidens","Rodentia"
"Sicista trizona","Rodentia"
"Taterillus pygargus","Rodentia"
"Taterillus pygargus","Rodentia"
"Phyllostomus discolor","Chiroptera"
"Addax nasomaculatus","Cetartiodactyla"
"Addax nasomaculatus","Cetartiodactyla"
"Addax nasomaculatus","Cetartiodactyla"
"Addax nasomaculatus","Cetartiodactyla"
"Addax nasomaculatus","Cetartiodactyla"
"Hodomys alleni","Rodentia"
"Protochromys fellowsi","Rodentia"
"Hipposideros galeritus","Chiroptera"
"Hipposideros galeritus","Chiroptera"
"Hipposideros galeritus","Chiroptera"
"Hipposideros galeritus","Chiroptera"
"Hipposideros galeritus","Chiroptera"
"Macaca siberu","Primates"
"Crateromys schadenbergi","Rodentia"
"Lepilemur seali","Primates"
"Pogonomelomys mayeri","Rodentia"
"Pogonomelomys mayeri","Rodentia"
"Cryptotis squamipes","Eulipotyphla"
"Neotoma macrotis","Rodentia"
"Lasiurus atratus","Chiroptera"
"Potorous longipes","Diprotodontia"
"Didelphis imperfecta","Didelphimorphia"
"Pygathrix nigripes","Primates"
"Xerus erythropus","Rodentia"
"Punomys lemminus","Rodentia"
"Pseudomys novaehollandiae","Rodentia"
"Pseudomys novaehollandiae","Rodentia"
"Pseudomys novaehollandiae","Rodentia"
"Miniopterus brachytragos","Chiroptera"
"Miniopterus brachytragos","Chiroptera"
"Mirza coquereli","Primates"
"Prionodon linsang","Carnivora"
"Prionodon linsang","Carnivora"
"Prionodon linsang","Carnivora"
"Prionodon linsang","Carnivora"
"Prionodon linsang","Carnivora"
"Prionodon linsang","Carnivora"
"Taphozous australis","Chiroptera"
"Taphozous australis","Chiroptera"
"Taphozous australis","Chiroptera"
"Taphozous australis","Chiroptera"
"Taphozous australis","Chiroptera"
"Taphozous australis","Chiroptera"
"Taphozous australis","Chiroptera"
"Taphozous australis","Chiroptera"
"Taphozous australis","Chiroptera"
"Taphozous australis","Chiroptera"
"Taphozous australis","Chiroptera"
"Myodes shanseius","Rodentia"
"Ammospermophilus harrisii","Rodentia"
"Sorex leucogaster","Eulipotyphla"
"Eolagurus przewalskii","Rodentia"
"Auliscomys boliviensis","Rodentia"
"Dermanura watsoni","Chiroptera"
"Sigmodon mascotensis","Rodentia"
"Sigmodon alleni","Rodentia"
"Natalus stramineus","Chiroptera"
"Crocidura attila","Eulipotyphla"
"Gerbillus campestris","Rodentia"
"Gerbillus campestris","Rodentia"
"Gerbillus campestris","Rodentia"
"Gerbillus campestris","Rodentia"
"Gerbillus campestris","Rodentia"
"Gerbillus campestris","Rodentia"
"Gerbillus campestris","Rodentia"
"Gerbillus campestris","Rodentia"
"Gerbillus campestris","Rodentia"
"Gerbillus campestris","Rodentia"
"Ctenomys tucumanus","Rodentia"
"Baeodon gracilis","Chiroptera"
"Cheirogaleus major","Primates"
"Petaurus gracilis","Diprotodontia"
"Gerbillus brockmani","Rodentia"
"Pteropus rayneri","Chiroptera"
"Pteropus rayneri","Chiroptera"
"Pteropus rayneri","Chiroptera"
"Pteropus rayneri","Chiroptera"
"Pteropus rayneri","Chiroptera"
"Pteropus rayneri","Chiroptera"
"Pteropus rayneri","Chiroptera"
"Pteropus rayneri","Chiroptera"
"Pteropus rayneri","Chiroptera"
"Pteropus rayneri","Chiroptera"
"Pteropus rayneri","Chiroptera"
"Pteropus rayneri","Chiroptera"
"Pteropus rayneri","Chiroptera"
"Pteropus rayneri","Chiroptera"
"Pteropus rayneri","Chiroptera"
"Pteropus rayneri","Chiroptera"
"Pteropus rayneri","Chiroptera"
"Pteropus rayneri","Chiroptera"
"Pteropus rayneri","Chiroptera"
"Pteropus rayneri","Chiroptera"
"Ctenomys tuconax","Rodentia"
"Canis aureus","Carnivora"
"Canis aureus","Carnivora"
"Episoriculus fumidus","Eulipotyphla"
"Cabassous tatouay","Cingulata"
"Bunomys fratrorum","Rodentia"
"Anonymomys mindorensis","Rodentia"
"Plecotus balensis","Chiroptera"
"Plecotus balensis","Chiroptera"
"Plecotus balensis","Chiroptera"
"Neotamias quadrimaculatus","Rodentia"
"Microtus fortis","Rodentia"
"Trachypithecus phayrei","Primates"
"Trachypithecus phayrei","Primates"
"Trachypithecus phayrei","Primates"
"Acomys selousi","Rodentia"
"Oligoryzomys rupestris","Rodentia"
"Chaetodipus penicillatus","Rodentia"
"Phyllomys unicolor","Rodentia"
"Presbytis canicrus","Primates"
"Ochotona dauurica","Lagomorpha"
"Rhipidomys ochrogaster","Rodentia"
"Platalina genovensium","Chiroptera"
"Steatomys cuppedius","Rodentia"
"Steatomys cuppedius","Rodentia"
"Eptesicus gobiensis","Chiroptera"
"Amblysomus septentrionalis","Afrosoricida"
"Amblysomus septentrionalis","Afrosoricida"
"Amblysomus septentrionalis","Afrosoricida"
"Oryx gazella","Cetartiodactyla"
"Piliocolobus tephrosceles","Primates"
"Piliocolobus tephrosceles","Primates"
"Piliocolobus tephrosceles","Primates"
"Piliocolobus tephrosceles","Primates"
"Piliocolobus tephrosceles","Primates"
"Piliocolobus tephrosceles","Primates"
"Cephalophus callipygus","Cetartiodactyla"
"Neotamias panamintinus","Rodentia"
"Macruromys elegans","Rodentia"
"Thomasomys vestitus","Rodentia"
"Myotis mystacinus","Chiroptera"
"Myotis mystacinus","Chiroptera"
"Myotis mystacinus","Chiroptera"
"Myotis mystacinus","Chiroptera"
"Myotis mystacinus","Chiroptera"
"Myotis mystacinus","Chiroptera"
"Myotis mystacinus","Chiroptera"
"Myotis mystacinus","Chiroptera"
"Myotis mystacinus","Chiroptera"
"Rhinolophus lepidus","Chiroptera"
"Rhinolophus lepidus","Chiroptera"
"Peromyscus mexicanus","Rodentia"
"Glischropus javanus","Chiroptera"
"Paragalago rondoensis","Primates"
"Akodon juninensis","Rodentia"
"Acomys cahirinus","Rodentia"
"Dendrolagus matschiei","Diprotodontia"
"Dendrolagus matschiei","Diprotodontia"
"Gerbillus dunni","Rodentia"
"Melomys rubicola","Rodentia"
"Chiroderma doriae","Chiroptera"
"Myotis muricola","Chiroptera"
"Myotis muricola","Chiroptera"
"Myotis muricola","Chiroptera"
"Myotis muricola","Chiroptera"
"Myotis muricola","Chiroptera"
"Myotis muricola","Chiroptera"
"Myotis muricola","Chiroptera"
"Myotis muricola","Chiroptera"
"Myotis muricola","Chiroptera"
"Myotis muricola","Chiroptera"
"Myotis muricola","Chiroptera"
"Myotis muricola","Chiroptera"
"Myotis muricola","Chiroptera"
"Myotis muricola","Chiroptera"
"Myotis muricola","Chiroptera"
"Platyrrhinus nigellus","Chiroptera"
"Hipposideros marisae","Chiroptera"
"Hipposideros marisae","Chiroptera"
"Graphiurus crassicaudatus","Rodentia"
"Pithecia vanzolinii","Primates"
"Tamiops swinhoei","Rodentia"
"Chlorocebus cynosuros","Primates"
"Bdeogale nigripes","Carnivora"
"Sylvilagus gabbi","Lagomorpha"
"Cuniculus paca","Rodentia"
"Cuniculus paca","Rodentia"
"Myotis hermani","Chiroptera"
"Myotis hermani","Chiroptera"
"Idionycteris phyllotis","Chiroptera"
"Sundasciurus fraterculus","Rodentia"
"Sorex arizonae","Eulipotyphla"
"Hylopetes winstoni","Rodentia"
"Neoromicia zuluensis","Chiroptera"
"Crateromys heaneyi","Rodentia"
"Myosorex bururiensis","Eulipotyphla"
"Elephantulus rozeti","Macroscelidea"
"Didelphis aurita","Didelphimorphia"
"Rhogeessa aeneus","Chiroptera"
"Zygogeomys trichopus","Rodentia"
"Myotis lucifugus","Chiroptera"
"Miniopterus pusillus","Chiroptera"
"Miniopterus pusillus","Chiroptera"
"Miniopterus pusillus","Chiroptera"
"Miniopterus pusillus","Chiroptera"
"Miniopterus pusillus","Chiroptera"
"Miniopterus pusillus","Chiroptera"
"Miniopterus pusillus","Chiroptera"
"Thomasomys auricularis","Rodentia"
"Hypsugo arabicus","Chiroptera"
"Phascolarctos cinereus","Diprotodontia"
"Phascolarctos cinereus","Diprotodontia"
"Phascolarctos cinereus","Diprotodontia"
"Phascolarctos cinereus","Diprotodontia"
"Phascolarctos cinereus","Diprotodontia"
"Phascolarctos cinereus","Diprotodontia"
"Phascolarctos cinereus","Diprotodontia"
"Phascolarctos cinereus","Diprotodontia"
"Phascolarctos cinereus","Diprotodontia"
"Phascolarctos cinereus","Diprotodontia"
"Phascolarctos cinereus","Diprotodontia"
"Dicrostonyx unalascensis","Rodentia"
"Coleura seychellensis","Chiroptera"
"Coleura seychellensis","Chiroptera"
"Coleura seychellensis","Chiroptera"
"Coleura seychellensis","Chiroptera"
"Allactaga bullata","Rodentia"
"Viverra tangalunga","Carnivora"
"Viverra tangalunga","Carnivora"
"Viverra tangalunga","Carnivora"
"Viverra tangalunga","Carnivora"
"Viverra tangalunga","Carnivora"
"Viverra tangalunga","Carnivora"
"Viverra tangalunga","Carnivora"
"Viverra tangalunga","Carnivora"
"Viverra tangalunga","Carnivora"
"Viverra tangalunga","Carnivora"
"Viverra tangalunga","Carnivora"
"Viverra tangalunga","Carnivora"
"Viverra tangalunga","Carnivora"
"Viverra tangalunga","Carnivora"
"Viverra tangalunga","Carnivora"
"Viverra tangalunga","Carnivora"
"Viverra tangalunga","Carnivora"
"Viverra tangalunga","Carnivora"
"Viverra tangalunga","Carnivora"
"Microryzomys minutus","Rodentia"
"Sminthopsis youngsoni","Dasyuromorphia"
"Crocidura susiana","Eulipotyphla"
"Melogale cucphuongensis","Carnivora"
"Lenoxus apicalis","Rodentia"
"Arvicanthis niloticus","Rodentia"
"Arvicanthis niloticus","Rodentia"
"Crocidura tansaniana","Eulipotyphla"
"Peropteryx trinitatis","Chiroptera"
"Peropteryx trinitatis","Chiroptera"
"Peropteryx trinitatis","Chiroptera"
"Peropteryx trinitatis","Chiroptera"
"Peropteryx trinitatis","Chiroptera"
"Tadarida lobata","Chiroptera"
"Myotis velifer","Chiroptera"
"Petinomys mindanensis","Rodentia"
"Petinomys mindanensis","Rodentia"
"Petinomys mindanensis","Rodentia"
"Sciurus spadiceus","Rodentia"
"Suncus megalura","Eulipotyphla"
"Chiropotes satanas","Primates"
"Oecomys catherinae","Rodentia"
"Andalgalomys olrogi","Rodentia"
"Microtus kikuchii","Rodentia"
"Phenacomys intermedius","Rodentia"
"Rattus tanezumi","Rodentia"
"Rattus tanezumi","Rodentia"
"Rattus tanezumi","Rodentia"
"Rattus tanezumi","Rodentia"
"Miniopterus sororculus","Chiroptera"
"Sorex caecutiens","Eulipotyphla"
"Sorex caecutiens","Eulipotyphla"
"Sorex caecutiens","Eulipotyphla"
"Sorex caecutiens","Eulipotyphla"
"Epomophorus grandis","Chiroptera"
"Microtus lusitanicus","Rodentia"
"Thomomys idahoensis","Rodentia"
"Nyctimene aello","Chiroptera"
"Nyctimene aello","Chiroptera"
"Nyctimene aello","Chiroptera"
"Nyctimene aello","Chiroptera"
"Proechimys simonsi","Rodentia"
"Rhinolophus virgo","Chiroptera"
"Rhinolophus virgo","Chiroptera"
"Rhinolophus virgo","Chiroptera"
"Rhinolophus virgo","Chiroptera"
"Rhinolophus virgo","Chiroptera"
"Rhinolophus virgo","Chiroptera"
"Rhinolophus virgo","Chiroptera"
"Rhinolophus virgo","Chiroptera"
"Rhinolophus virgo","Chiroptera"
"Rhinolophus virgo","Chiroptera"
"Rhinolophus virgo","Chiroptera"
"Rhinolophus virgo","Chiroptera"
"Rhinolophus virgo","Chiroptera"
"Rhinolophus virgo","Chiroptera"
"Myotis tricolor","Chiroptera"
"Myotis tricolor","Chiroptera"
"Myotis tricolor","Chiroptera"
"Leontocebus nigricollis","Primates"
"Leontocebus nigricollis","Primates"
"Leontocebus nigricollis","Primates"
"Lepilemur otto","Primates"
"Centronycteris centralis","Chiroptera"
"Microtus chrotorrhinus","Rodentia"
"Carpitalpa arendsi","Afrosoricida"
"Carpitalpa arendsi","Afrosoricida"
"Neotoma nelsoni","Rodentia"
"Crocidura afeworkbekelei","Eulipotyphla"
"Petaurista elegans","Rodentia"
"Petaurista elegans","Rodentia"
"Petaurista elegans","Rodentia"
"Petaurista elegans","Rodentia"
"Petaurista elegans","Rodentia"
"Petaurista elegans","Rodentia"
"Petaurista elegans","Rodentia"
"Petaurista elegans","Rodentia"
"Cavia aperea","Rodentia"
"Nyctimene albiventer","Chiroptera"
"Nyctimene albiventer","Chiroptera"
"Nyctimene albiventer","Chiroptera"
"Nyctimene albiventer","Chiroptera"
"Nyctimene albiventer","Chiroptera"
"Nyctimene albiventer","Chiroptera"
"Nyctimene albiventer","Chiroptera"
"Nyctimene albiventer","Chiroptera"
"Nyctimene albiventer","Chiroptera"
"Nyctimene albiventer","Chiroptera"
"Nyctimene albiventer","Chiroptera"
"Nyctimene albiventer","Chiroptera"
"Nyctimene albiventer","Chiroptera"
"Nyctimene albiventer","Chiroptera"
"Nyctimene albiventer","Chiroptera"
"Nyctimene albiventer","Chiroptera"
"Nyctimene albiventer","Chiroptera"
"Nyctimene albiventer","Chiroptera"
"Nyctimene albiventer","Chiroptera"
